0.005554951 172.16.101.1:8554 172.16.102.1:54322 32 0x86f70ec6 0x86f70564 28 2147483647 165376 149170 29184 58084 11265 40544
0.094378316 172.16.101.1:8554 172.16.102.1:54322 32 0x86f71fbe 0x86f70b0c 19 2147483647 168448 150679 29184 59321 11468 27512
0.182615388 172.16.101.1:8554 172.16.102.1:54322 32 0x86f72126 0x86f70ec6 20 2147483647 171520 153621 29184 59321 14485 28960
0.192361788 172.16.101.1:8554 172.16.102.1:54322 32 0x86f72126 0x86f7146e 21 2147483647 174080 154452 29184 59321 12526 30408
0.230809119 172.16.101.1:8554 172.16.102.1:54322 32 0x86f726ce 0x86f71a16 22 2147483647 177152 156398 29184 59321 13286 31856
0.278311790 172.16.101.1:8554 172.16.102.1:54322 32 0x86f72c76 0x86f71fbe 23 2147483647 180224 161684 29184 59321 20537 33304
0.379381926 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7477a 0x86f72126 24 2147483647 182272 164463 29184 59321 20961 34752
0.418911825 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7477a 0x86f726ce 25 2147483647 182272 166327 29184 59321 19448 36200
0.481177921 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7477a 0x86f72c76 26 2147483647 182272 167999 29184 59321 17931 37648
0.490239236 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7492d 0x86f730da 18 2147483647 182272 172356 29184 59321 22162 26064
0.503668971 172.16.101.1:8554 172.16.102.1:54322 44 0x86f74ed5 0x86f73682 19 2147483647 182272 176796 29184 59321 25502 27512
0.513102699 172.16.101.1:8554 172.16.102.1:54322 32 0x86f74ed5 0x86f73682 20 2147483647 182272 178447 29184 59321 22427 28960
0.523336066 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7547d 0x86f741d2 21 2147483647 182272 181069 29184 59321 22066 30408
0.711168419 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7766d 0x86f7477a 22 2147483647 182272 183922 29184 59321 22254 31856
0.722496176 172.16.101.1:8554 172.16.102.1:54322 32 0x86f779ad 0x86f7492d 23 2147483647 182272 189679 29184 59321 28204 33304
0.751077689 172.16.101.1:8554 172.16.102.1:54322 32 0x86f779ad 0x86f74ed5 24 2147483647 182272 194823 29184 59321 31443 34752
0.796544184 172.16.101.1:8554 172.16.102.1:54322 32 0x86f779ad 0x86f7547d 25 2147483647 182272 199627 29184 59321 33189 36200
0.820799096 172.16.101.1:8554 172.16.102.1:54322 32 0x86f779ad 0x86f75a25 26 2147483647 182272 201584 29184 59321 28805 37648
0.853692492 172.16.101.1:8554 172.16.102.1:54322 32 0x86f77f55 0x86f75fcd 27 2147483647 182272 206327 29184 59321 31091 39096
0.912695940 172.16.101.1:8554 172.16.102.1:54322 44 0x86f77f55 0x86f76575 28 2147483647 182272 210022 29184 59321 30708 40544
0.937951145 172.16.101.1:8554 172.16.102.1:54322 32 0x86f78aa5 0x86f76575 28 2147483647 182272 216814 29184 59321 36614 40544
0.972762702 172.16.101.1:8554 172.16.102.1:54322 32 0x86f78aa5 0x86f770c5 28 2147483647 182272 225913 29184 59321 45659 40544
1.022995333 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7a145 0x86f7766d 28 2147483647 182272 236431 29184 59321 55280 40544
1.178785246 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7c05d 0x86f779ad 28 2147483647 182272 245853 29184 59321 60304 40544
1.296953443 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7dca5 0x86f77f55 28 2147483647 182272 258654 29184 59321 70831 40544
1.326260917 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7dca5 0x86f784fd 28 2147483647 182272 271316 29184 59321 78446 40544
1.378602097 172.16.101.1:8554 172.16.102.1:54322 44 0x86f7ed9d 0x86f78aa5 28 2147483647 182272 286057 29184 59321 88318 40544
1.411656547 172.16.101.1:8554 172.16.102.1:54322 32 0x86f7ed9d 0x86f78aa5 28 2147483647 182272 299903 29184 59321 93929 40544
1.448638907 172.16.101.1:8554 172.16.102.1:54322 32 0x86f8043d 0x86f795f5 28 2147483647 182272 316149 29184 59321 102939 40544
1.478627193 172.16.101.1:8554 172.16.102.1:54322 32 0x86f8043d 0x86f79b9d 28 2147483647 182272 333017 29184 59321 110940 40544
1.495270111 172.16.101.1:8554 172.16.102.1:54322 32 0x86f8043d 0x86f7a145 28 2147483647 182272 351524 29184 59321 120221 40544
1.538763337 172.16.101.1:8554 172.16.102.1:54322 32 0x86f80d60 0x86f7a415 28 2147483647 182272 366615 29184 59321 120346 40544
1.596800602 172.16.101.1:8554 172.16.102.1:54322 44 0x86f80d60 0x86f7a9bd 28 2147483647 182272 384676 29184 59321 126383 40544
1.620206706 172.16.101.1:8554 172.16.102.1:54322 32 0x86f81308 0x86f7a9bd 28 2147483647 182272 402146 29184 59321 129727 40544
1.693260603 172.16.101.1:8554 172.16.102.1:54322 32 0x86f818b0 0x86f7b50d 28 2147483647 182272 420358 29184 59321 133719 40544
1.712117955 172.16.101.1:8554 172.16.102.1:54322 32 0x86f82400 0x86f7bab5 28 2147483647 182272 439938 29184 59321 139449 40544
1.901476604 172.16.101.1:8554 172.16.102.1:54322 32 0x86f856e8 0x86f7c05d 28 2147483647 182272 459427 29184 59321 143565 40544
1.925758176 172.16.101.1:8554 172.16.102.1:54322 32 0x86f856e8 0x86f7c605 28 2147483647 182272 484886 29184 59321 158591 40544
1.989829361 172.16.101.1:8554 172.16.102.1:54322 32 0x86f856e8 0x86f7cbad 28 2147483647 182272 510197 29184 59321 169566 40544
2.023819756 172.16.101.1:8554 172.16.102.1:54322 32 0x86f856e8 0x86f7d155 28 2147483647 182272 534360 29184 59321 175500 40544
2.035240804 172.16.101.1:8554 172.16.102.1:54322 32 0x86f856e8 0x86f7d6fd 28 2147483647 182272 559751 29184 59321 182406 40544
2.120770082 172.16.101.1:8554 172.16.102.1:54322 32 0x86f86238 0x86f7dca5 28 2147483647 182272 583393 29184 59321 184090 40544
2.143069434 172.16.101.1:8554 172.16.102.1:54322 32 0x86f86238 0x86f7e24d 28 2147483647 182272 607009 29184 59321 185299 40544
2.158374513 172.16.101.1:8554 172.16.102.1:54322 32 0x86f86238 0x86f7e7f5 28 2147483647 182272 630460 29184 59321 185877 40544
2.218878197 172.16.101.1:8554 172.16.102.1:54322 44 0x86f87e80 0x86f7ed9d 28 2147483647 182272 650288 29184 59321 179062 40544
2.240891101 172.16.101.1:8554 172.16.102.1:54322 32 0x86f87e80 0x86f7ed9d 28 2147483647 182272 666999 29184 59321 167720 40544
