0.033471550 172.16.101.1:8554 172.16.102.1:40578 52 0x9c6d6e9a 0x9c6cfcf7 40 2147483647 58368 217550 29184 46825 127930 57920
0.069853191 172.16.101.1:8554 172.16.102.1:40578 52 0x9c6d743a 0x9c6cfcf7 36 2147483647 58368 217550 29184 46825 127930 52128
0.102478425 172.16.101.1:8554 172.16.102.1:40578 60 0x9c6d7f7a 0x9c6cfcf7 35 2147483647 61440 236104 29184 46825 133055 50680
0.121141654 172.16.101.1:8554 172.16.102.1:40578 60 0x9c6d7f7a 0x9c6cfcf7 73 2147483647 64000 256419 29184 46825 140421 105704
0.142298075 172.16.101.1:8554 172.16.102.1:40578 60 0x9c6d7f7a 0x9c6cfcf7 76 2147483647 67072 276526 29184 46825 145531 110048
0.163903762 172.16.101.1:8554 172.16.102.1:40578 60 0x9c6d7f7a 0x9c6cfcf7 79 2147483647 67072 276526 29184 46825 145531 114392
0.176045375 172.16.101.1:8554 172.16.102.1:40578 60 0x9c6d905a 0x9c6cfcf7 94 2147483647 70144 299465 29184 47208 155025 136112
0.228932780 172.16.101.1:8554 172.16.102.1:40578 60 0x9c6d9b9a 0x9c6cfcf7 93 2147483647 72704 321055 29184 49061 159448 134664
0.263644023 172.16.101.1:8554 172.16.102.1:40578 60 0x9c6da6da 0x9c6cfcf7 89 2147483647 75776 346557 29184 49061 170592 128872
0.308888122 172.16.101.1:8554 172.16.102.1:40578 60 0x9c6db21a 0x9c6cfcf7 70 2147483647 75776 346557 29184 49061 170592 101360
0.349413602 172.16.101.1:8554 172.16.102.1:40578 52 0x9c6db21a 0x9c6cfcf7 0 2147483647 78848 378867 29184 49061 192562 0
0.367965777 172.16.101.1:8554 172.16.102.1:40578 60 0x9c6db21a 0x9c6cfcf7 0 2 81408 412201 29184 49061 211091 0
0.417428801 172.16.101.1:8554 172.16.102.1:40578 52 0x9c6db21a 0x9c6cfcf7 0 2 81408 412201 29184 49061 211091 0
0.455472173 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6db21a 0x9c6cfcf7 0 2 87552 449871 29184 49061 233659 0
0.493101666 172.16.101.1:8554 172.16.102.1:40578 52 0x9c6db21a 0x9c6d365a 0 2147483647 90112 487590 29184 49061 250682 0
0.598076142 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6db21a 0x9c6d3bfa 2 2147483647 93184 531963 29184 49061 276757 2896
0.644907922 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6db21a 0x9c6d419a 5 2147483647 96256 569037 29184 49061 281716 7240
0.667502780 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6db21a 0x9c6d473a 11 2147483647 98816 602351 29184 49061 277915 15928
0.687656251 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6db21a 0x9c6d4cda 17 2147483647 101888 625167 29184 49061 254068 24616
0.738310753 172.16.101.1:8554 172.16.102.1:40578 52 0x9c6dc89a 0x9c6d527a 21 2147483647 104960 647650 29184 49061 235517 30408
0.787727677 172.16.101.1:8554 172.16.102.1:40578 52 0x9c6deffa 0x9c6d527a 28 2147483647 104960 647650 29184 49061 235517 40544
0.813177769 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e1cfa 0x9c6d527a 35 28 107520 673989 29184 49061 229316 50680
0.844453708 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e1cfa 0x9c6d5dba 31 28 110592 700217 29184 49061 224443 44888
0.902021679 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e1cfa 0x9c6d635a 31 28 113664 722074 29184 49061 212045 44888
0.930291557 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e3b8e 0x9c6d68fa 198 148 116224 743396 29184 49061 201678 286704
0.996228962 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e3b8e 0x9c6d6e9a 169 126 119296 765588 29184 49061 195643 244712
1.091601047 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e3b8e 0x9c6d743a 0 28 122368 788242 29184 49061 192040 0
1.116147835 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e3b8e 0x9c6d79da 0 28 124928 814982 29184 49061 197511 0
1.274733574 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e3b8e 0x9c6d7f7a 0 28 128000 841448 29184 49061 201065 0
1.300183258 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e3b8e 0x9c6d851a 0 28 130560 875115 29184 49061 218133 0
1.325049600 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e3b8e 0x9c6d8aba 0 28 133632 907755 29184 49061 228880 0
1.366674568 172.16.101.1:8554 172.16.102.1:40578 52 0x9c6e3b8e 0x9c6d905a 0 28 136704 938748 29184 49061 233645 0
1.378929303 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e3b8e 0x9c6d905a 0 28 139264 966085 29184 49061 229907 0
1.451578748 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e3b8e 0x9c6d9b9a 0 28 142336 991537 29184 49061 223335 0
1.469445493 172.16.101.1:8554 172.16.102.1:40578 40 0x9c6e3b8e 0x9c6da13a 5 28 145408 1017888 29184 49061 220203 7240
