0.000000023 0
0.159990725 0
0.373851963 0
0.508813591 0
0.510811970 82
0.511636012 164
0.652899156 0
0.659222172 828
0.690602436 1656
0.710469012 918
0.718847291 2432
0.750766498 3028
0.760982799 3028
0.770221542 4542
0.792425062 4542
0.797749088 5748
0.809762706 4341
0.831524365 2827
0.838846180 3200
0.873063684 1887
0.879499844 3401
0.890067377 3028
0.912269317 4542
0.927888430 4542
0.931473575 4542
0.941075673 4638
0.950276303 4340
0.960296012 4340
0.966626553 5854
0.988161582 5758
0.989658237 6112
1.000186233 6410
1.032389827 3382
1.040418451 4542
1.047803445 4542
1.048016291 6056
1.048023496 6146
1.065846276 4702
1.072518708 6216
1.075438447 7730
1.091984251 4973
1.112025172 3488
1.119597314 3488
1.127683623 3488
1.137686497 4662
1.144898244 6176
1.150479254 7501
1.173699888 5987
1.180976572 6056
1.193007386 6056
1.211603977 4542
1.217068601 6056
1.229938002 6056
1.247677193 4542
1.253131992 4953
1.257512606 6467
1.271990783 4953
1.289138939 3529
1.294412005 4342
1.303746376 5445
1.308987245 5445
1.321784025 5445
1.331434502 6417
1.345951361 5604
1.347070977 7118
1.368335139 5604
1.382917656 4542
1.383133495 6056
1.405317542 4542
1.419263484 5674
1.419939706 7188
1.435180142 5674
1.455321857 5674
1.459843717 6056
1.474086920 4115
1.486371460 4115
1.492215140 5629
1.510176156 4507
1.523340593 6021
1.528345345 6021
1.549049939 4542
1.562245520 4542
1.567240689 6056
1.586015578 4542
1.598307201 4542
1.604223418 6056
1.622081694 4542
1.626405288 4714
1.635273286 6228
1.641168966 6219
1.664296879 4705
1.673965795 6047
1.680080335 6047
1.703205069 4542
1.710915912 6056
1.716130688 6056
1.722393417 4805
1.739333283 4805
1.747872878 6319
1.758492188 6319
1.778238052 4542
1.786786569 6056
1.796368069 6056
1.815200988 4542
1.823746263 5770
1.832432195 5770
1.845120386 4256
1.859871091 5770
1.868509867 5732
1.882079052 5732
1.888858306 5732
1.905457812 5732
1.919054190 6056
1.925842435 6056
1.941526117 4542
1.956026399 4542
1.962790441 6056
1.977640309 4542
1.983608670 4789
1.992970553 4789
1.999752322 6303
2.020636411 4789
2.029931476 6303
2.036711867 4827
2.036908430 6341
2.057595701 4827
2.073676373 4827
2.073870589 5418
2.087749497 5133
2.093658747 5133
2.110820466 5133
2.123815793 4542
2.130596697 6056
2.147775043 4542
2.159874418 6056
2.166636552 6056
2.186690546 4542
2.198785972 4542
2.202678940 6056
2.223668321 4542
2.235762210 6056
2.239643671 6056
2.260679170 4542
2.273657741 4542
2.277549921 6056
2.289298538 5035
2.297638720 5035
2.305446803 5365
2.310619286 5365
2.325355722 4872
2.341503796 6386
2.350584750 6056
2.364267018 4542
2.378460756 4542
2.387540623 6056
2.394443896 4831
2.400328172 4831
2.414582860 4831
2.430488715 4831
2.436407396 6345
2.452441836 4542
2.468407341 4542
2.474300843 6056
2.490410832 4542
2.506308231 4542
2.510362486 6056
2.526402939 4542
2.543278909 4542
2.547339932 6056
2.562462407 6056
2.580295900 4542
2.583388472 6056
2.598531872 4542
2.619206370 4542
2.621312990 6056
2.636457453 3809
2.639900617 5323
2.656168423 5323
2.672503795 4542
2.679855583 5594
2.693087219 4080
2.699582661 5594
2.715916669 5594
2.730033732 4542
2.735660400 6056
2.751986255 4542
2.766993917 4542
2.773571004 6056
2.789904433 4542
2.804944203 4542
2.811477870 5626
2.825976328 4112
2.831377393 5626
2.851389517 5626
2.864859433 4542
2.868390146 6056
2.887448964 4542
2.900984026 6056
2.905299671 6056
2.923500894 4542
2.936988672 6056
2.942263207 6056
2.959563724 4542
2.974900870 4542
2.980231358 6056
2.997473816 4542
3.011919053 4542
3.017195172 6056
3.034433554 4542
3.048889632 4542
3.053256540 6056
3.071398835 4542
3.085795717 4542
3.089251146 6056
3.107464121 4542
3.122762944 4542
3.125312353 6056
3.143538732 4542
3.159709024 4542
3.161373377 6056
3.179645750 4542
3.198633189 4159
3.199287775 5673
3.206530863 7187
3.234696873 4542
3.236249277 6056
3.242581625 6901
3.256442502 5387
3.271644416 5387
3.278657946 6901
3.292770714 4542
3.308668882 4542
3.314723571 6056
3.328563594 6056
3.345587982 4542
3.351672209 6056
3.366476222 4542
3.382527727 4542
3.389597434 6056
3.404320023 4542
3.422493778 4542
3.428487102 6056
3.440391176 6056
3.459516031 4542
3.467398355 6056
3.479294429 6056
3.496438679 4542
3.503456680 4843
3.503764823 6357
3.515357077 6357
3.537835053 4273
3.539514873 5787
3.540742718 6277
3.552122673 7490
3.573898237 5032
3.579650916 6546
3.591021961 6546
3.616617332 4542
3.627984593 4542
3.646466607 3028
3.653580233 4542
3.664502413 5799
3.664945300 6570
3.702864178 3542
3.711102564 3799
3.728401120 3028
3.743933756 4542
3.752858347 4497
3.770170665 4497
3.778982170 6011
3.791982206 6011
3.799575316 6056
3.810053105 4934
3.817889457 5233
3.831183011 3719
3.847262003 3719
3.856792763 4841
3.873160290 4542
3.890072657 4542
3.894707331 6056
3.927352065 3028
3.933561638 4542
3.944566085 3627
3.946479789 4727
3.959497698 3946
3.961079432 5460
3.969840715 6974
3.999448233 4542
4.001642820 6056
4.009430448 7570
4.039413859 4542
4.040209293 6056
4.047768010 7570
4.066777774 4542
4.075478014 6056
4.086587609 7570
4.102466285 4113
4.107902633 5627
4.111534235 5797
4.112449110 7039
4.145220433 4440
4.152165016 5954
4.153520751 5954
4.179655742 4542
4.182193161 6056
4.190497975 7570
4.215700019 4542
4.219211551 6056
4.227449012 7570
4.251781678 4542
4.256175943 5421
4.264436080 6935
4.288273872 3907
4.292192108 5421
4.301384122 5335
4.311068940 4745
4.311564853 6259
4.324533676 6259
4.349700388 5466
4.362421862 4542
4.368315611 4542
4.390400718 4542
4.392982281 4955
4.398701259 6469
4.407554089 6469
4.431472148 4955
4.439863496 5843
4.473049567 1702
4.479476854 3216
4.489719722 3842
4.511129163 4542
4.519667798 6056
4.527167420 6056
4.530920686 6056
4.539166372 7570
4.545676033 7570
4.574268218 6056
4.580920384 5965
4.582782445 7289
4.671350636 0
4.687998073 1514
4.717612829 3028
4.719147610 4052
4.724080645 4052
4.738661267 3050
4.767307915 1363
4.792544732 1514
4.801290515 3028
4.806397863 4542
4.831963378 4542
4.841778420 6056
4.847084607 6056
4.850504512 7570
4.859400428 6056
4.865586653 7570
4.887423621 6595
4.889314451 6682
4.889492095 8196
4.894648614 8196
4.905190544 7138
4.952275946 1970
4.961318690 3028
4.968129223 3028
4.990310274 4542
4.998814455 6056
5.009168146 4542
5.010195353 6056
5.017827422 7570
5.028124544 7570
5.048145832 6056
5.055737654 7570
5.063334586 7457
5.079987611 5413
5.084137791 5483
5.111478912 1405
5.122009853 2919
5.128132118 3449
5.150344129 4542
5.160533877 6056
5.167122339 6056
5.185157422 4542
5.190573694 6056
5.199903498 6056
5.208621267 7570
5.217571705 6056
5.221240127 7570
5.249122241 6056
5.252749620 5071
5.255476468 5189
5.257286238 6703
5.258255699 7171
5.268429867 7171
5.312071216 3496
5.320341318 3496
5.327235885 4542
5.351050926 4542
5.359084589 6056
5.368205619 6056
5.392638277 4542
5.397039476 6056
5.406787570 5820
5.411125448 5820
5.424841598 5256
5.433765523 6158
5.438468772 7672
5.447110562 6394
5.456520291 7908
5.510251103 1514
5.521010596 1514
5.527429113 3028
5.539550037 4542
5.549553795 5038
5.561457301 6552
5.568055047 5562
5.598307599 2936
5.607185816 2936
5.631253717 3028
5.641495606 4542
5.648640310 6056
5.649293541 7570
5.656068454 7570
5.678732178 6098
5.688346943 6098
5.690418971 7612
5.696826444 6098
5.707321605 5983
5.726417866 6460
5.761693312 651
5.768354222 1646
5.791467936 3028
5.807344225 4542
5.810011745 6056
5.838589732 4542
5.848624870 4542
5.856250993 6056
5.864690675 4120
5.866220187 5238
5.910996139 1529
5.919240264 1514
5.929534885 3028
5.952440317 4542
5.961788002 6056
5.967253456 4542
5.989864548 4542
5.998833440 6056
6.007110980 5073
6.007935945 6587
6.024716324 3957
6.030538548 5458
6.040525316 6972
6.058136810 4927
6.073246194 6043
6.089819453 4542
6.098125472 4542
6.111913830 4542
6.126999810 4542
6.135056844 6056
6.145055114 6056
6.151886997 6056
6.171357617 6056
6.173976012 6446
6.181171902 5316
6.183099193 5521
6.192757951 5521
6.206501659 4007
6.219231936 5521
6.224985149 6645
6.231404224 7570
6.255236673 6056
6.261958486 6056
6.272441671 6056
6.291288768 4542
6.298974938 6056
6.311898999 4542
6.328251430 4542
6.331376922 5299
6.335938910 6718
6.345817990 5590
6.347721441 7104
6.366006510 5590
6.382766641 6347
6.384668909 6442
6.402059830 4542
6.419783605 4542
6.421642512 6056
6.438176053 4542
6.455845306 4542
6.458657377 6056
6.474201686 4542
6.492811059 4542
6.495621266 5737
6.513100266 4223
6.523477427 5737
6.532585523 5737
6.538991881 6006
6.549155333 4811
6.558709136 5212
6.560416118 6726
6.575054384 5212
6.594783175 4943
6.597380902 6457
6.611060496 4542
6.630833200 4542
6.634364170 6056
6.647128718 4542
6.667848440 4542
6.673276314 6056
6.683193501 6056
6.706702217 4542
6.711169452 6056
6.715865270 6239
6.721082819 6239
6.745611420 4721
6.754794383 6235
6.759891271 6235
6.782570809 4542
6.784489738 4621
6.790843720 6135
6.798798875 6135
6.821466310 4621
6.827799714 6135
