1.519203726 172.16.105.1:8554 172.16.106.1:52806 52 0x73daff06 0x73da5adc 35 25 133632 654859 29184 41530 126461
1.542848845 172.16.105.1:8554 172.16.106.1:52806 52 0x73daff06 0x73da5adc 16 20 136704 664416 29184 41530 113959
1.556657971 172.16.105.1:8554 172.16.106.1:52806 52 0x73daff06 0x73da5adc 17 20 139264 675732 29184 41530 108102
1.591015618 172.16.105.1:8554 172.16.106.1:52806 52 0x73daff06 0x73da607c 18 20 142336 687364 29184 41530 104340
1.617884271 172.16.105.1:8554 172.16.106.1:52806 40 0x73daff06 0x73da607c 19 20 145408 701835 29184 41530 107198
1.638317308 172.16.105.1:8554 172.16.106.1:52806 40 0x73daff06 0x73da76fc 24 20 147968 717856 29184 41530 112440
1.648862965 172.16.105.1:8554 172.16.106.1:52806 40 0x73db04a6 0x73da7c9c 25 20 151040 734426 29184 41530 117470
1.662366470 172.16.105.1:8554 172.16.106.1:52806 52 0x73db0fe6 0x73da823c 29 21 154112 740182 29184 41530 99615
1.673514614 172.16.105.1:8554 172.16.106.1:52806 40 0x73db0fe6 0x73da823c 28 21 156672 746906 29184 41530 88158
1.686715180 172.16.105.1:8554 172.16.106.1:52806 40 0x73db0fe6 0x73da8d7c 39 28 159744 754182 29184 41530 80672
1.700782488 172.16.105.1:8554 172.16.106.1:52806 40 0x73db0fe6 0x73da931c 40 30 162816 762198 29184 41530 76536
1.712875848 172.16.105.1:8554 172.16.106.1:52806 52 0x73db0fe6 0x73da98bc 45 33 165376 768502 29184 41530 70010
1.720895682 172.16.105.1:8554 172.16.106.1:52806 52 0x73db0fe6 0x73da98bc 46 34 168448 775528 29184 41530 66559
1.732204214 172.16.105.1:8554 172.16.106.1:52806 40 0x73db0fe6 0x73da98bc 47 34 171520 782678 29184 41530 64219
1.747968197 172.16.105.1:8554 172.16.106.1:52806 40 0x73db1586 0x73daa99c 48 36 174080 790350 29184 41530 63508
1.754090457 172.16.105.1:8554 172.16.106.1:52806 52 0x73db1586 0x73daaf3c 48 36 177152 789649 29184 41530 49033
1.765962189 172.16.105.1:8554 172.16.106.1:52806 60 0x73db1586 0x73daaf3c 49 36 180224 779313 29184 33429 50084
1.785383670 172.16.105.1:8554 172.16.106.1:52806 52 0x73db1b26 0x73daaf3c 50 37 182272 771753 29184 35286 50409
1.800823342 172.16.105.1:8554 172.16.106.1:52806 40 0x73db1b26 0x73daaf3c 55 40 182272 767566 29184 37143 46182
1.820772465 172.16.105.1:8554 172.16.106.1:52806 40 0x73db1c73 0x73dac126 56 42 182272 765833 29184 39001 38101
1.845460896 172.16.105.1:8554 172.16.106.1:52806 40 0x73db1c73 0x73dac6c6 60 45 182272 766062 29184 40547 29034
1.894499321 172.16.105.1:8554 172.16.106.1:52806 40 0x73db2213 0x73dacc66 61 45 182272 764345 29184 40547 25211
1.993777095 172.16.105.1:8554 172.16.106.1:52806 40 0x73db27b3 0x73dad206 65 48 182272 763977 29184 41107 19643
2.056316788 172.16.105.1:8554 172.16.106.1:52806 40 0x73db2d53 0x73dad7a6 69 51 182272 766063 29184 41107 18905
2.098572530 172.16.105.1:8554 172.16.106.1:52806 40 0x73db32f3 0x73dadd46 74 55 182272 770706 29184 41107 23465
2.151769318 172.16.105.1:8554 172.16.106.1:52806 40 0x73db32f3 0x73dae2e6 78 58 182272 775050 29184 41107 26287
2.182455800 172.16.105.1:8554 172.16.106.1:52806 40 0x73db3893 0x73dae886 87 64 182272 780495 29184 41107 30603
2.222250551 172.16.105.1:8554 172.16.106.1:52806 40 0x73db3893 0x73daee26 87 64 182272 784094 29184 41107 30152
2.248416923 172.16.105.1:8554 172.16.106.1:52806 40 0x73db3893 0x73daf3c6 93 69 182272 787225 29184 41107 28876
2.280732070 172.16.105.1:8554 172.16.106.1:52806 40 0x73db3e33 0x73daf966 98 73 182272 788234 29184 41107 23674
2.359179008 172.16.105.1:8554 172.16.106.1:52806 40 0x73db3e33 0x73daff06 98 73 182272 788156 29184 41107 17912
2.373665900 172.16.105.1:8554 172.16.106.1:52806 40 0x73db3e33 0x73db04a6 112 84 182272 779739 29184 42566 19456
2.385170302 172.16.105.1:8554 172.16.106.1:52806 40 0x73db3e33 0x73db0a46 113 84 182272 772867 29184 46381 20566
2.444587960 172.16.105.1:8554 172.16.106.1:52806 40 0x73db3e33 0x73db0fe6 118 88 182272 767765 29184 47976 21199
2.465022528 172.16.105.1:8554 172.16.106.1:52806 40 0x73db43d3 0x73db1b26 124 93 185344 760727 29184 47976 22296
2.498088202 172.16.105.1:8554 172.16.106.1:52806 40 0x73db47c4 0x73db1c73 106 79 188416 748654 29184 47976 24617
2.530919134 172.16.105.1:8554 172.16.106.1:52806 40 0x73db47c4 0x73db2213 109 81 190976 735698 29184 47976 27087
2.566415425 172.16.105.1:8554 172.16.106.1:52806 40 0x73db47c4 0x73db27b3 117 87 194048 718461 29184 47976 30549
2.606582015 172.16.105.1:8554 172.16.106.1:52806 40 0x73db47c4 0x73db2d53 118 88 197120 697811 29184 47976 34757
2.648497767 172.16.105.1:8554 172.16.106.1:52806 40 0x73db47c4 0x73db32f3 123 91 199680 674766 29184 47976 39432
2.681644282 172.16.105.1:8554 172.16.106.1:52806 40 0x73db4d64 0x73db3893 80 97 202752 649844 29184 47976 44430
2.728542764 172.16.105.1:8554 172.16.106.1:52806 40 0x73db4d64 0x73db3e33 107 97 205824 622180 29184 47976 49958
2.737230515 172.16.105.1:8554 172.16.106.1:52806 40 0x73db4d64 0x73db43d3 113 97 208384 578835 29184 47976 59233
2.793175166 172.16.105.1:8554 172.16.106.1:52806 40 0x73db5241 0x73db47c4 114 97 211456 540505 29184 47976 66964
2.881241587 172.16.105.1:8554 172.16.106.1:52806 40 0x73db57e1 0x73db4d64 85 97 214528 490451 29184 47976 77385
2.990351268 172.16.105.1:8554 172.16.106.1:52806 40 0x73db5f9e 0x73db5241 88 97 217088 447143 29184 47976 85793
3.024424781 172.16.105.1:8554 172.16.106.1:52806 40 0x73db653e 0x73db57e1 84 97 220160 408407 29184 47976 92796
3.068512535 172.16.105.1:8554 172.16.106.1:52806 40 0x73db6700 0x73db59fe 84 97 223232 375251 29184 47976 98185
3.165434068 172.16.105.1:8554 172.16.106.1:52806 40 0x73db6ca0 0x73db5f9e 57 97 223744 345269 29184 47976 102612
3.304857850 172.16.105.1:8554 172.16.106.1:52806 40 0x73db7b30 0x73db6700 58 97 223744 321153 29184 47976 105434
3.390939216 172.16.105.1:8554 172.16.106.1:52806 40 0x73db862f 0x73db6ff0 55 97 223744 302479 29184 47976 106808
3.510606301 172.16.105.1:8554 172.16.106.1:52806 40 0x73db8bcf 0x73db7b30 33 97 223744 286898 29184 47976 107366
3.647763426 172.16.105.1:8554 172.16.106.1:52806 40 0x73db9b8f 0x73db862f 58 97 223744 276752 29184 47976 100814
3.751355617 172.16.105.1:8554 172.16.106.1:52806 40 0x73dbab03 0x73db904f 55 97 223744 266490 29184 47976 96136
3.799660720 172.16.105.1:8554 172.16.106.1:52806 40 0x73dbab03 0x73db9b8f 53 97 223744 260460 29184 47976 84161
3.936680980 172.16.105.1:8554 172.16.106.1:52806 40 0x73dbbce9 0x73dba563 27 97 223744 246889 29184 47976 84924
4.037767286 172.16.105.1:8554 172.16.106.1:52806 40 0x73dbc871 0x73dbac09 26 97 223744 241473 29184 47976 74524
4.085963158 172.16.105.1:8554 172.16.106.1:52806 40 0x73dbc871 0x73dbb749 24 97 223744 234369 29184 47976 70100
4.153965398 172.16.105.1:8554 172.16.106.1:52806 40 0x73dbd8fc 0x73dbbd31 18 97 223744 224180 29184 47976 70457
4.273358758 172.16.105.1:8554 172.16.106.1:52806 52 0x73dbe43c 0x73dbc871 25 97 223744 218753 29184 47976 63697
4.356568618 172.16.105.1:8554 172.16.106.1:52806 40 0x73dbf263 0x73dbd8fc 25 97 223744 207335 29184 47976 55753
4.392383296 172.16.105.1:8554 172.16.106.1:52806 40 0x73dbf803 0x73dbde9c 24 97 223744 199352 29184 47976 56007
4.411323973 172.16.105.1:8554 172.16.106.1:52806 40 0x73dbf803 0x73dbe43c 24 97 223744 191838 29184 47976 56135
4.428947238 172.16.105.1:8554 172.16.106.1:52806 40 0x73dbfaa1 0x73dbe723 25 97 223744 185102 29184 47976 55574
4.470703627 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc0041 0x73dbecc3 25 97 223744 178949 29184 47976 53986
4.510134073 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc05e1 0x73dbf263 25 97 223744 173780 29184 47976 50827
4.554824314 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc0b81 0x73dbf803 25 97 223744 169188 29184 47976 47304
4.599596383 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc1441 0x73dbfaa1 17 97 223744 165977 29184 47976 41900
4.633563492 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc1441 0x73dc0041 24 97 223744 163544 29184 47976 36291
4.667820712 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc19e1 0x73dc05e1 25 97 223744 160662 29184 47976 32983
4.696413160 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc19e1 0x73dc0b81 25 97 223744 157421 29184 47976 31219
4.718591496 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc1f4e 0x73dc0ea1 26 97 223744 155437 29184 47976 27382
4.786829027 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc2a8e 0x73dc1441 26 97 223744 154190 29184 47976 23031
4.835685680 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc302e 0x73dc19e1 25 97 223744 151632 29184 47976 22389
4.908235968 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc36b2 0x73dc1f4e 25 97 223744 150085 29184 47976 19886
4.989630711 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc4792 0x73dc2a8e 17 97 223744 153212 29184 47976 21168
5.069331756 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc4d6b 0x73dc3112 24 97 223744 156127 29184 47976 21705
5.125493649 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc530b 0x73dc3c52 24 97 223744 158626 29184 47976 21278
5.178996898 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc58ab 0x73dc4792 25 97 223744 157844 29184 47976 17523
5.231690259 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc5c20 0x73dc47cb 25 97 223744 161782 29184 47976 21018
5.321863666 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc6760 0x73dc530b 26 97 223744 163883 29184 47976 19965
5.436646104 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc7d0a 0x73dc5c20 18 97 223744 161992 29184 47976 18756
5.478854362 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc82aa 0x73dc6760 23 97 223744 164685 29184 47976 19454
5.549755609 172.16.105.1:8554 172.16.106.1:52806 52 0x73dc8ee1 0x73dc71ca 25 97 223744 163722 29184 47976 16518
5.576974591 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc9481 0x73dc71ca 23 97 223744 160339 29184 47976 16847
5.584136313 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc9481 0x73dc7d0a 23 97 223744 160782 29184 47976 13522
5.620722214 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc9a21 0x73dc82aa 24 97 223744 157062 29184 47976 14029
5.631679379 172.16.105.1:8554 172.16.106.1:52806 40 0x73dc9e44 0x73dc83a1 24 97 223744 155161 29184 47976 14066
5.679630346 172.16.105.1:8554 172.16.106.1:52806 40 0x73dca3e4 0x73dc8941 24 97 223744 153088 29184 47976 14144
5.733536824 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcaf24 0x73dc8ee1 23 97 223744 152269 29184 47976 12246
5.763199894 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcaf24 0x73dc9481 23 97 223744 153290 29184 47976 11225
5.786381708 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcb4c4 0x73dc9a21 24 97 223744 152889 29184 47976 9220
5.794477189 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcb656 0x73dc9e44 17 97 223744 154484 29184 47976 10106
5.833378057 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcbbf6 0x73dca3e4 23 97 223744 152845 29184 47976 10200
5.871023683 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcc196 0x73dca984 24 97 223744 151273 29184 47976 10274
5.913669650 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcc736 0x73dcaf24 24 97 223744 149603 29184 47976 10370
5.948893416 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcccd6 0x73dcb4c4 24 97 223744 148464 29184 47976 10055
5.994598400 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcd68c 0x73dcbbf6 24 97 223744 148972 29184 47976 10779
6.068109541 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcdc2c 0x73dcc196 24 97 223744 148038 29184 47976 9952
6.111342629 172.16.105.1:8554 172.16.106.1:52806 40 0x73dce76c 0x73dcccd6 24 97 223744 151406 29184 47976 14202
6.216967488 172.16.105.1:8554 172.16.106.1:52806 40 0x73dcfe7a 0x73dcd68c 17 97 223744 152785 29184 47976 13409
6.235461560 172.16.105.1:8554 172.16.106.1:52806 52 0x73dcfe7a 0x73dcdc2c 21 97 223744 159170 29184 47976 22827
6.258472016 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd09ba 0x73dcdc2c 22 97 223744 157070 29184 47976 21321
6.271581433 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd09ba 0x73dce76c 21 97 223744 158108 29184 47976 18067
6.291385948 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd0b40 0x73dce7fa 22 97 223744 158372 29184 47976 14077
6.320281122 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd10e0 0x73dced9a 22 97 223744 158349 29184 47976 10603
6.376732303 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd21c0 0x73dcf33a 21 97 223744 156950 29184 47976 10621
6.397953672 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd21c0 0x73dcf8da 18 97 223744 157779 29184 47976 9624
6.408534583 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd21c0 0x73dcfe7a 19 97 223744 161158 29184 47976 13975
6.457474549 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd32a0 0x73dd041a 20 97 223744 160444 29184 58557 11909
6.471950939 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd32a0 0x73dd09ba 18 97 223744 165933 29184 58557 19911
6.488300401 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd35de 0x73dd0b40 18 97 223744 170236 29184 58557 23540
6.519836874 172.16.105.1:8554 172.16.106.1:52806 52 0x73dd3b7e 0x73dd10e0 18 97 223744 173358 29184 58557 23899
6.568955213 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd411e 0x73dd10e0 17 97 223744 175029 29184 58557 21266
6.595312271 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd4c5e 0x73dd1c20 17 97 223744 182632 29184 58557 31156
6.638675351 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd51fe 0x73dd21c0 16 97 223744 187576 29184 58557 33253
6.687697328 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd579e 0x73dd2760 16 97 223744 192326 29184 58557 34440
6.701714911 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd62de 0x73dd2d00 16 97 223744 202613 29184 58557 46405
6.750145402 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd687e 0x73dd32a0 15 97 223744 208362 29184 58557 46302
6.758461266 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd6b65 0x73dd35de 14 97 223744 217090 29184 58557 52181
6.790182120 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd7105 0x73dd3b7e 14 97 223744 223124 29184 58557 51204
6.835763454 172.16.105.1:8554 172.16.106.1:52806 52 0x73dd76a5 0x73dd411e 15 97 223744 227366 29184 58557 46888
6.905079799 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd8785 0x73dd4c5e 13 97 223744 240862 29184 58557 51161
6.949776743 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd8d25 0x73dd51fe 13 97 223744 247253 29184 58557 51153
6.982003262 172.16.105.1:8554 172.16.106.1:52806 52 0x73dd92c5 0x73dd579e 35 97 223744 253429 29184 58557 50716
7.019919338 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd9865 0x73dd579e 35 97 223744 257862 29184 58557 46904
7.044562457 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd9865 0x73dd62de 35 97 223744 266482 29184 58557 52418
7.081842963 172.16.105.1:8554 172.16.106.1:52806 40 0x73dd9e05 0x73dd687e 34 97 223744 272106 29184 58557 50562
7.101622430 172.16.105.1:8554 172.16.106.1:52806 40 0x73dda53a 0x73dd6b65 33 97 223744 279551 29184 58557 52811
7.134584633 172.16.105.1:8554 172.16.106.1:52806 40 0x73dda53a 0x73dd7105 33 97 223744 285670 29184 58557 51846
7.181088598 172.16.105.1:8554 172.16.106.1:52806 40 0x73ddd23a 0x73dd76a5 34 97 223744 290149 29184 58557 47841
7.220648058 172.16.105.1:8554 172.16.106.1:52806 40 0x73ddd7da 0x73dd7c45 29 97 223744 294876 29184 58557 45337
7.261303452 172.16.105.1:8554 172.16.106.1:52806 40 0x73dddd7a 0x73dd81e5 29 97 223744 298961 29184 58557 42172
7.294451866 172.16.105.1:8554 172.16.106.1:52806 40 0x73dde8ba 0x73dd8785 30 97 223744 307618 29184 58557 48942
7.331186371 172.16.105.1:8554 172.16.106.1:52806 40 0x73dde8ba 0x73dd8d25 26 97 223744 314333 29184 58557 50137
7.382473463 172.16.105.1:8554 172.16.106.1:52806 40 0x73dde8ba 0x73dd92c5 25 97 223744 319801 29184 58557 48539
7.404389791 172.16.105.1:8554 172.16.106.1:52806 40 0x73dde8ba 0x73dd9865 21 97 223744 325996 29184 58557 48794
7.439917404 172.16.105.1:8554 172.16.106.1:52806 40 0x73dde8ba 0x73dd9e05 19 97 223744 329158 29184 58557 42919
7.457333982 172.16.105.1:8554 172.16.106.1:52806 40 0x73ddea7a 0x73dd9f9a 19 97 223744 332769 29184 58557 39411
7.505946145 172.16.105.1:8554 172.16.106.1:52806 52 0x73ddea7a 0x73dda53a 20 97 223744 336698 29184 58557 37417
7.513278344 172.16.105.1:8554 172.16.106.1:52806 52 0x73ddea7a 0x73dda53a 23 97 223744 336209 29184 58557 29042
7.550335008 172.16.105.1:8554 172.16.106.1:52806 60 0x73ddea7a 0x73dda53a 25 97 223744 336700 29184 58557 22765
7.574414704 172.16.105.1:8554 172.16.106.1:52806 60 0x73ddea7a 0x73dda53a 28 97 223744 341758 29184 58557 27188
7.595780741 172.16.105.1:8554 172.16.106.1:52806 60 0x73ddea7a 0x73dda53a 30 97 223744 349193 29184 58557 35262
7.617360235 172.16.105.1:8554 172.16.106.1:52806 60 0x73ddf01a 0x73ddaada 31 97 223744 358374 29184 58557 44808
7.641055431 172.16.105.1:8554 172.16.106.1:52806 52 0x73ddf01a 0x73ddaada 33 97 223744 369103 29184 58557 55064
7.670607398 172.16.105.1:8554 172.16.106.1:52806 40 0x73ddf01a 0x73ddc15a 56 97 223744 381454 29184 58557 66000
7.707006452 172.16.105.1:8554 172.16.106.1:52806 40 0x73ddf01a 0x73ddd23a 57 97 223744 395952 29184 58557 78497
7.740985023 172.16.105.1:8554 172.16.106.1:52806 40 0x73ddf01a 0x73ddd7da 62 97 223744 408192 29184 58557 83352
7.776789449 172.16.105.1:8554 172.16.106.1:52806 40 0x73ddf5ba 0x73dddd7a 66 97 223744 418154 29184 58557 82438
7.812961558 172.16.105.1:8554 172.16.106.1:52806 40 0x73ddf5ba 0x73dde31a 68 97 223744 426339 29184 58557 78200
7.923363606 172.16.105.1:8554 172.16.106.1:52806 40 0x73ddfb5a 0x73dde8ba 71 97 223744 438024 29184 58557 82018
7.992784481 172.16.105.1:8554 172.16.106.1:52806 40 0x73de02f5 0x73ddf01a 79 97 223744 431548 29184 58557 73624
8.004666073 172.16.105.1:8554 172.16.106.1:52806 40 0x73de02f5 0x73ddf5ba 81 97 223744 405064 29184 58557 77944
8.054350981 172.16.105.1:8554 172.16.106.1:52806 40 0x73de0e35 0x73ddfb5a 84 97 223744 378376 29184 58557 82180
8.120368135 172.16.105.1:8554 172.16.106.1:52806 40 0x73de11c4 0x73ddfd55 56 97 223744 347450 29184 58557 87344
8.157613028 172.16.105.1:8554 172.16.106.1:52806 52 0x73de11c4 0x73de02f5 54 97 223744 322428 29184 58557 90870
8.180341496 172.16.105.1:8554 172.16.106.1:52806 40 0x73de11c4 0x73de02f5 54 97 223744 300186 29184 58557 93590
8.197132397 172.16.105.1:8554 172.16.106.1:52806 40 0x73de11c4 0x73de0e35 56 97 223744 283566 29184 58557 94821
8.335525355 172.16.105.1:8554 172.16.106.1:52806 40 0x73de1a2c 0x73de11c4 33 97 223744 265969 29184 58557 96257
8.435350892 172.16.105.1:8554 172.16.106.1:52806 40 0x73de1c81 0x73de148c 58 97 223744 250018 29184 58557 97236
8.480315620 172.16.105.1:8554 172.16.106.1:52806 40 0x73de2221 0x73de1a2c 28 97 223744 236544 29184 58557 97566
8.593980905 172.16.105.1:8554 172.16.106.1:52806 40 0x73de2b45 0x73de1c81 28 97 223744 225073 29184 58557 96116
8.616238949 172.16.105.1:8554 172.16.106.1:52806 40 0x73de30e5 0x73de2221 26 97 223744 214545 29184 58557 93143
8.634879232 172.16.105.1:8554 172.16.106.1:52806 40 0x73de30ee 0x73de25a5 26 97 223744 204715 29184 58557 89518
8.749376225 172.16.105.1:8554 172.16.106.1:52806 40 0x73de3c2e 0x73de2b45 26 97 223744 196845 29184 58557 82879
8.831370897 172.16.105.1:8554 172.16.106.1:52806 40 0x73de4317 0x73de30ee 27 97 223744 182805 29184 58557 70914
8.865926127 172.16.105.1:8554 172.16.106.1:52806 40 0x73de48b7 0x73de368e 17 97 223744 177236 29184 58557 64323
8.996878929 172.16.105.1:8554 172.16.106.1:52806 40 0x73de5efa 0x73de4317 24 97 223744 164505 29184 58557 45831
9.040692696 172.16.105.1:8554 172.16.106.1:52806 52 0x73de6a3a 0x73de48b7 23 97 223744 161915 29184 58557 39553
9.061225268 172.16.105.1:8554 172.16.106.1:52806 40 0x73de6a3a 0x73de48b7 22 97 223744 159898 29184 58557 33698
9.079716509 172.16.105.1:8554 172.16.106.1:52806 40 0x73de6f79 0x73de53ba 23 97 223744 160924 29184 58557 27325
9.131964407 172.16.105.1:8554 172.16.106.1:52806 40 0x73de6f79 0x73de595a 23 97 223744 159134 29184 58557 24074
9.154163789 172.16.105.1:8554 172.16.106.1:52806 52 0x73de6f79 0x73de5efa 25 97 223744 159102 29184 58557 18120
9.181730155 172.16.105.1:8554 172.16.106.1:52806 40 0x73de7519 0x73de5efa 25 97 223744 156846 29184 58557 18102
9.222003247 172.16.105.1:8554 172.16.106.1:52806 40 0x73de7ab9 0x73de6a3a 26 97 223744 158317 29184 58557 16519
9.316894843 172.16.105.1:8554 172.16.106.1:52806 40 0x73de895f 0x73de6f79 18 97 223744 158623 29184 58557 13002
9.355118264 172.16.105.1:8554 172.16.106.1:52806 40 0x73de949f 0x73de7519 24 97 223744 156770 29184 58557 13059
9.368067340 172.16.105.1:8554 172.16.106.1:52806 40 0x73de949f 0x73de7ab9 23 97 223744 154926 29184 58557 13112
9.432792834 172.16.105.1:8554 172.16.106.1:52806 40 0x73de9fa8 0x73de83bf 24 97 223744 152252 29184 58557 12068
9.474788400 172.16.105.1:8554 172.16.106.1:52806 52 0x73de9fa8 0x73de895f 24 97 223744 150684 29184 58557 12082
9.488135314 172.16.105.1:8554 172.16.106.1:52806 40 0x73de9fa8 0x73de895f 24 97 223744 149559 29184 58557 11310
