0.987299994 172.16.103.1:8554 172.16.104.1:44406 32 0xbd379041 0xbd3726ae 24 24 107520 364194 29184 14
1.007405035 172.16.103.1:8554 172.16.104.1:44406 32 0xbd379b91 0xbd372c56 24 24 110592 375285 29184 14
1.034446985 172.16.103.1:8554 172.16.104.1:44406 32 0xbd37a6e1 0xbd3731fe 24 24 113664 387502 29184 14
1.068635041 172.16.103.1:8554 172.16.104.1:44406 32 0xbd37b7d9 0xbd3737a6 24 24 116224 401570 29184 14
1.084531558 172.16.103.1:8554 172.16.104.1:44406 32 0xbd37b7d9 0xbd373d4e 24 24 119296 413986 29184 14
1.121877946 172.16.103.1:8554 172.16.104.1:44406 44 0xbd37bd81 0xbd3742f6 24 24 122368 426836 29184 14
1.148897727 172.16.103.1:8554 172.16.104.1:44406 32 0xbd37c329 0xbd3742f6 24 24 124928 438577 29184 14
1.182488136 172.16.103.1:8554 172.16.104.1:44406 44 0xbd37c8d1 0xbd374e46 24 24 128000 452228 29184 14
1.218089905 172.16.103.1:8554 172.16.104.1:44406 32 0xbd37ce79 0xbd374e46 24 24 130560 464212 29184 14
1.241271904 172.16.103.1:8554 172.16.104.1:44406 32 0xbd37ce79 0xbd375996 24 24 133632 479148 29184 14
1.266086820 172.16.103.1:8554 172.16.104.1:44406 32 0xbd37ce79 0xbd375f3e 24 24 136704 490947 29184 14
1.321477546 172.16.103.1:8554 172.16.104.1:44406 32 0xbd37d421 0xbd3764e6 24 24 139264 500208 29184 14
1.408313454 172.16.103.1:8554 172.16.104.1:44406 32 0xbd37f069 0xbd376a8e 24 24 142336 511062 29184 14
1.489598224 172.16.103.1:8554 172.16.104.1:44406 44 0xbd37f611 0xbd377036 24 24 145408 518919 29184 14
1.518361315 172.16.103.1:8554 172.16.104.1:44406 32 0xbd37fbb9 0xbd377036 24 24 147968 527622 29184 14
1.538772458 172.16.103.1:8554 172.16.104.1:44406 32 0xbd380161 0xbd377b86 24 24 151040 538831 29184 14
1.572398618 172.16.103.1:8554 172.16.104.1:44406 32 0xbd380cb1 0xbd3786d6 24 24 156672 556559 29184 14
1.605714105 172.16.103.1:8554 172.16.104.1:44406 32 0xbd381259 0xbd378a99 24 24 159744 563597 29184 14
1.663128473 172.16.103.1:8554 172.16.104.1:44406 44 0xbd381801 0xbd379041 24 24 162816 572894 29184 14
1.723123458 172.16.103.1:8554 172.16.104.1:44406 44 0xbd382351 0xbd379b91 24 24 168448 596209 29184 14
1.757055857 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3828f9 0xbd379b91 24 24 171520 607773 29184 14
1.796297232 172.16.103.1:8554 172.16.104.1:44406 44 0xbd382ea1 0xbd37a6e1 24 24 174080 622134 29184 14
1.818608219 172.16.103.1:8554 172.16.104.1:44406 44 0xbd383449 0xbd37a6e1 24 24 177152 635434 29184 14
1.834398669 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3839f1 0xbd37a6e1 24 24 180224 649861 29184 14
1.851725526 172.16.103.1:8554 172.16.104.1:44406 32 0xbd383f99 0xbd37b7d9 24 24 182272 664460 29184 14
1.891839027 172.16.103.1:8554 172.16.104.1:44406 32 0xbd384541 0xbd37bd81 24 24 182272 675230 29184 14
1.932202148 172.16.103.1:8554 172.16.104.1:44406 32 0xbd384ae9 0xbd37c329 24 24 182272 685505 29184 14
1.958907341 172.16.103.1:8554 172.16.104.1:44406 32 0xbd385091 0xbd37c8d1 24 24 182272 695373 29184 14
2.039145207 172.16.103.1:8554 172.16.104.1:44406 32 0xbd385639 0xbd37ce79 24 24 182272 703181 29184 14
2.170036882 172.16.103.1:8554 172.16.104.1:44406 44 0xbd386189 0xbd37d9c9 24 24 182272 716250 29184 14
2.201161094 172.16.103.1:8554 172.16.104.1:44406 32 0xbd386731 0xbd37d9c9 24 24 182272 727005 29184 14
2.233602618 172.16.103.1:8554 172.16.104.1:44406 32 0xbd386cd9 0xbd37e519 24 24 182272 740305 29184 14
2.270170957 172.16.103.1:8554 172.16.104.1:44406 32 0xbd387829 0xbd37f069 24 24 182272 766957 29184 14
2.328128649 172.16.103.1:8554 172.16.104.1:44406 32 0xbd387dd1 0xbd37f611 24 24 182272 775556 29184 14
2.364111231 172.16.103.1:8554 172.16.104.1:44406 32 0xbd388921 0xbd37fbb9 25 24 182272 783420 29184 14
2.397217850 172.16.103.1:8554 172.16.104.1:44406 32 0xbd388ec9 0xbd380161 25 24 182272 791204 29184 14
2.414726571 172.16.103.1:8554 172.16.104.1:44406 32 0xbd389471 0xbd380709 25 24 182272 799602 29184 14
2.428638491 172.16.103.1:8554 172.16.104.1:44406 32 0xbd389a19 0xbd380cb1 25 24 182272 806770 29184 14
2.462516402 172.16.103.1:8554 172.16.104.1:44406 32 0xbd389fc1 0xbd381259 25 24 182272 812946 29184 14
2.510949255 172.16.103.1:8554 172.16.104.1:44406 32 0xbd38a569 0xbd381801 25 24 182272 818420 29184 14
2.553036561 172.16.103.1:8554 172.16.104.1:44406 32 0xbd38b0b9 0xbd382351 25 24 182272 824096 29184 14
2.608091009 172.16.103.1:8554 172.16.104.1:44406 32 0xbd38b661 0xbd3828f9 25 24 182272 824816 29184 14
2.653206379 172.16.103.1:8554 172.16.104.1:44406 32 0xbd38bc09 0xbd382ea1 25 24 182272 828086 29184 14
2.684073672 172.16.103.1:8554 172.16.104.1:44406 32 0xbd38c1b1 0xbd383449 25 24 182272 831682 29184 14
2.757239195 172.16.103.1:8554 172.16.104.1:44406 32 0xbd38cd01 0xbd383f99 25 24 182272 835898 29184 14
2.825242340 172.16.103.1:8554 172.16.104.1:44406 32 0xbd38d851 0xbd384ae9 25 24 182272 844593 29184 14
2.970977025 172.16.103.1:8554 172.16.104.1:44406 32 0xbd38e3a1 0xbd385639 25 24 182272 850640 29184 14
3.044198157 172.16.103.1:8554 172.16.104.1:44406 32 0xbd38e949 0xbd385be1 25 24 182272 860782 29184 14
3.099486977 172.16.103.1:8554 172.16.104.1:44406 32 0xbd38f499 0xbd386731 25 24 182272 869746 29184 14
3.141613728 172.16.103.1:8554 172.16.104.1:44406 32 0xbd390591 0xbd387281 26 24 182272 873312 29184 14
3.232732545 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3910e1 0xbd387dd1 26 24 182272 876244 29184 24
3.286764745 172.16.103.1:8554 172.16.104.1:44406 32 0xbd391c31 0xbd388921 26 24 182272 879783 29184 25
3.327909405 172.16.103.1:8554 172.16.104.1:44406 32 0xbd392781 0xbd389471 26 24 182272 885134 29184 25
3.408158711 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3932d1 0xbd389fc1 26 24 182272 888632 29184 25
3.455765910 172.16.103.1:8554 172.16.104.1:44406 32 0xbd393e21 0xbd38ab11 26 24 182272 895752 29184 25
3.574068674 172.16.103.1:8554 172.16.104.1:44406 32 0xbd394f19 0xbd38b661 27 24 182272 900664 29184 25
3.588959841 172.16.103.1:8554 172.16.104.1:44406 44 0xbd395a69 0xbd38c1b1 27 24 182272 908821 29184 25
3.607842417 172.16.103.1:8554 172.16.104.1:44406 32 0xbd396011 0xbd38c1b1 27 24 182272 908322 29184 24
3.654636301 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3965b9 0xbd38cd01 27 24 182272 910245 29184 25
3.682367459 172.16.103.1:8554 172.16.104.1:44406 32 0xbd396b61 0xbd38cd01 27 24 182272 908633 29184 24
3.724403477 172.16.103.1:8554 172.16.104.1:44406 44 0xbd397109 0xbd38d851 27 24 182272 910688 29184 25
3.756765807 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3976b1 0xbd38d851 27 24 182272 909240 29184 24
3.954156074 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3987a9 0xbd38e949 28 24 182272 911816 29184 25
3.974148070 172.16.103.1:8554 172.16.104.1:44406 32 0xbd398d51 0xbd38e949 28 24 182272 911576 29184 24
4.002141784 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3992f9 0xbd38f499 28 24 182272 913866 29184 25
4.022559362 172.16.103.1:8554 172.16.104.1:44406 32 0xbd399e49 0xbd38ffe9 28 24 182272 912305 29184 25
4.059647641 172.16.103.1:8554 172.16.104.1:44406 44 0xbd39a3f1 0xbd390591 28 24 182272 913451 29184 26
4.164658296 172.16.103.1:8554 172.16.104.1:44406 44 0xbd39af41 0xbd3910e1 28 24 182272 917317 29184 26
4.190209878 172.16.103.1:8554 172.16.104.1:44406 32 0xbd39b4e9 0xbd3910e1 28 24 182272 919136 29184 25
4.226665649 172.16.103.1:8554 172.16.104.1:44406 44 0xbd39c039 0xbd391c31 29 24 182272 923922 29184 26
4.248517032 172.16.103.1:8554 172.16.104.1:44406 44 0xbd39cb89 0xbd392781 29 24 182272 928802 29184 26
4.330053156 172.16.103.1:8554 172.16.104.1:44406 44 0xbd39d6d9 0xbd3932d1 29 24 182272 929457 29184 26
4.342808757 172.16.103.1:8554 172.16.104.1:44406 32 0xbd39dc81 0xbd3932d1 29 24 182272 928504 29184 25
4.394983573 172.16.103.1:8554 172.16.104.1:44406 32 0xbd39e229 0xbd393e21 29 24 182272 929265 29184 26
4.410501851 172.16.103.1:8554 172.16.104.1:44406 32 0xbd39ed79 0xbd3943c9 30 24 182272 930501 29184 25
4.444554323 172.16.103.1:8554 172.16.104.1:44406 32 0xbd39f321 0xbd394971 30 24 182272 933521 29184 26
4.529817540 172.16.103.1:8554 172.16.104.1:44406 32 0xbd39f8c9 0xbd394f19 30 24 182272 938931 29184 27
4.555824407 172.16.103.1:8554 172.16.104.1:44406 32 0xbd39fe71 0xbd3954c1 30 24 182272 941025 29184 26
4.580172120 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a09c1 0xbd395a69 31 24 182272 946109 29184 27
4.605679757 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a0f69 0xbd396011 31 24 182272 951738 29184 27
4.642093513 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a1511 0xbd3965b9 31 24 182272 957493 29184 27
4.663072270 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a2061 0xbd396b61 32 24 182272 961231 29184 27
4.718951688 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a2609 0xbd397109 32 24 182272 963657 29184 27
4.745150400 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a2bb1 0xbd3976b1 32 24 182272 967511 29184 27
4.875616970 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a3159 0xbd397c59 32 24 182272 970111 29184 27
4.897576452 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a3ca9 0xbd398201 33 24 182272 973114 29184 27
4.965153791 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a4251 0xbd3987a9 33 24 182272 978487 29184 28
5.068112472 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a58f1 0xbd3998a1 34 25 182272 992899 29184 28
5.113537573 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a69e9 0xbd39a3f1 35 25 182272 1000942 29184 28
5.231646479 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3a7ae1 0xbd39af41 36 27 182272 1007551 29184 28
5.255964109 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a8631 0xbd39b4e9 36 27 182272 1014973 29184 28
5.281051677 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a9181 0xbd39c039 37 27 182272 1021311 29184 29
5.300178583 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3a9cd1 0xbd39cb89 37 27 182272 1028814 29184 29
5.326537661 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3aa821 0xbd39d131 38 28 182272 1031662 29184 29
5.417979361 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3aadc9 0xbd39d6d9 38 28 182272 1034859 29184 29
5.431798823 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3ab919 0xbd39dc81 39 28 182272 1041484 29184 29
5.489724192 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3ac469 0xbd39e229 39 28 182272 1051695 29184 29
5.511836693 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3acfb9 0xbd39ed79 40 30 182272 1057068 29184 30
5.546813359 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3ad561 0xbd39f321 40 30 182272 1062593 29184 30
5.658175364 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3ae0b1 0xbd39f8c9 41 30 182272 1067543 29184 30
5.680260424 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3ae659 0xbd39fe71 41 30 182272 1075136 29184 30
5.706141911 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3af1a9 0xbd3a0419 42 31 182272 1081290 29184 30
5.738420149 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b02a1 0xbd3a0f69 43 31 182272 1095598 29184 31
5.782751266 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3b0849 0xbd3a1511 43 31 182272 1100232 29184 31
5.808189829 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b0df1 0xbd3a1511 43 31 182272 1105276 29184 31
5.836780578 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b1941 0xbd3a2061 44 33 182272 1112870 29184 32
5.906884586 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b1ee9 0xbd3a2609 44 33 182272 1120466 29184 32
5.938433393 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b2a39 0xbd3a2bb1 45 33 182272 1128889 29184 32
6.082553361 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3b2fe1 0xbd3a3159 45 33 182272 1136930 29184 32
6.118483645 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b3589 0xbd3a3159 45 33 182272 1145672 29184 32
6.134001136 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b40d9 0xbd3a3ca9 46 34 182272 1157811 29184 33
6.198083556 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b4681 0xbd3a4251 46 34 182272 1167629 29184 33
6.226449690 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b51d1 0xbd3a47f9 47 34 182272 1175783 29184 33
6.303690179 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b5779 0xbd3a4da1 47 34 182272 1186463 29184 34
6.324184929 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b62c9 0xbd3a5349 48 36 182272 1196156 29184 33
6.351119349 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b6e19 0xbd3a58f1 48 36 182272 1213954 29184 33
6.368590789 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b7969 0xbd3a6441 49 36 182272 1222576 29184 34
6.392827437 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b7f11 0xbd3a69e9 49 36 182272 1228188 29184 35
6.455429559 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b9009 0xbd3a7539 50 37 182272 1242527 29184 35
6.567674182 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3b9b59 0xbd3a7ae1 51 37 182272 1252331 29184 36
6.584605119 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3ba101 0xbd3a8089 51 37 182272 1262782 29184 35
6.603100703 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3bac51 0xbd3a8631 52 39 182272 1274043 29184 36
6.631927144 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3bb1f9 0xbd3a8631 52 39 182272 1283170 29184 36
6.649539029 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3bc2f1 0xbd3a9729 53 39 182272 1302621 29184 37
6.659422327 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3bc899 0xbd3a9cd1 53 39 182272 1309929 29184 37
6.687426655 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3bce41 0xbd3a9cd1 53 39 182272 1316083 29184 37
6.696118714 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3bd991 0xbd3aa821 54 40 182272 1324967 29184 38
6.828377770 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3bdf39 0xbd3aadc9 54 40 182272 1330533 29184 38
6.856905468 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3bea89 0xbd3ab371 55 40 182272 1340507 29184 38
6.865884067 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3bf031 0xbd3ab919 55 40 182272 1352799 29184 39
6.911434200 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3bfb81 0xbd3abec1 56 42 182272 1362950 29184 39
6.918544133 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3c0129 0xbd3ac469 56 42 182272 1371911 29184 39
6.936824135 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c06d1 0xbd3ac469 56 42 182272 1379012 29184 39
6.960620250 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c1221 0xbd3acfb9 57 42 182272 1387511 29184 40
7.004778411 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3c17c9 0xbd3ad561 57 42 182272 1395160 29184 40
7.035031697 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c1d71 0xbd3ad561 57 42 182272 1403001 29184 40
7.195106767 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c28c1 0xbd3ae0b1 58 43 182272 1413642 29184 41
7.221612751 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c2e69 0xbd3ae659 58 43 182272 1429043 29184 41
7.232996251 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c39b9 0xbd3aec01 59 43 182272 1443070 29184 41
7.250283186 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c3f61 0xbd3af1a9 59 43 182272 1456767 29184 42
7.278469807 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c4ab1 0xbd3af751 60 45 182272 1467678 29184 42
7.300553914 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c5059 0xbd3afcf9 60 45 182272 1479559 29184 42
7.315759020 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c5ba9 0xbd3b02a1 61 45 182272 1492715 29184 43
7.360043145 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c6151 0xbd3b0849 61 45 182272 1503280 29184 43
7.397234166 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3c6ca1 0xbd3b0df1 62 46 182272 1512521 29184 43
7.405646714 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c7249 0xbd3b0df1 62 46 182272 1522075 29184 43
7.443046157 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c77f1 0xbd3b1941 62 46 182272 1531485 29184 44
7.538920023 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3c82f6 0xbd3b1ee9 63 46 182272 1540822 29184 44
7.548488535 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c82f6 0xbd3b1ee9 63 46 182272 1552212 29184 44
7.583540689 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c8e46 0xbd3b2a39 63 46 182272 1563374 29184 45
7.775867749 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3c9996 0xbd3b2fe1 64 48 182272 1573580 29184 45
7.847018854 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3ca4e6 0xbd3b3589 64 48 182272 1604312 29184 45
7.871205954 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3cb036 0xbd3b40d9 65 48 182272 1619828 29184 46
7.955721409 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3cb5de 0xbd3b4681 65 48 185344 1634488 29184 46
7.977088400 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3cbb86 0xbd3b4681 65 48 188416 1649870 29184 46
7.998719172 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3cc6d6 0xbd3b51d1 66 49 190976 1666000 29184 47
8.082694032 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3ccc7e 0xbd3b5779 66 49 194048 1679271 29184 47
8.105429398 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3cd226 0xbd3b5779 66 49 197120 1691724 29184 47
8.128695704 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3cdd76 0xbd3b62c9 67 49 199680 1705463 29184 48
8.148846459 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3ce31e 0xbd3b6871 67 49 202752 1717831 29184 48
8.172891856 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3cee6e 0xbd3b6e19 68 51 205824 1730516 29184 48
8.198187205 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3cf416 0xbd3b6e19 68 51 208384 1741910 29184 48
8.207700029 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3cf9be 0xbd3b7969 68 51 211456 1755043 29184 49
8.235542997 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d050e 0xbd3b7f11 69 51 214528 1765538 29184 49
8.256172020 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d0ab6 0xbd3b84b9 69 51 217088 1775172 29184 49
8.267799286 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d1606 0xbd3b8a61 70 52 220160 1786180 29184 50
8.316499731 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3d1bae 0xbd3b9009 70 52 223232 1794886 29184 50
8.345154348 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d2156 0xbd3b9009 70 52 225792 1803147 29184 50
8.491474222 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d2ca6 0xbd3b9b59 71 52 226304 1813956 29184 51
8.513317282 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d324e 0xbd3ba101 71 52 226304 1827673 29184 51
8.530262586 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d3d9e 0xbd3ba6a9 72 54 226304 1840290 29184 51
8.549715392 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d4346 0xbd3bac51 72 54 226304 1853448 29184 52
8.576445858 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d4e96 0xbd3bb1f9 73 54 226304 1865079 29184 52
8.589554050 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d543e 0xbd3bb7a1 73 54 226304 1874995 29184 52
8.602271052 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d5f8e 0xbd3bbd49 74 55 226304 1884454 29184 52
8.613489336 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d6536 0xbd3bc2f1 74 55 226304 1894320 29184 53
8.638239129 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d7086 0xbd3bc899 75 55 226304 1903010 29184 53
8.666548621 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d817e 0xbd3bd3e9 76 57 226304 1918738 29184 53
8.685690403 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d8726 0xbd3bd991 76 57 226304 1926272 29184 54
8.849744775 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d9276 0xbd3bdf39 77 57 226304 1934171 29184 54
8.873840241 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3d981e 0xbd3be4e1 77 57 226304 1945057 29184 54
8.890084412 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3da36e 0xbd3bea89 78 58 226304 1957594 29184 55
8.902629399 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3da916 0xbd3bf031 78 58 226304 1967028 29184 55
8.919138641 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3daebe 0xbd3bf031 78 58 226304 1975729 29184 55
8.978328516 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3dba0e 0xbd3bfb81 79 58 226304 1985406 29184 56
8.990500303 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3dbfb6 0xbd3c0129 79 58 226304 1995577 29184 56
9.000575871 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3dcb06 0xbd3c06d1 80 60 226304 2005109 29184 56
9.028525191 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3dd0ae 0xbd3c06d1 80 60 226304 2012425 29184 56
9.101543347 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3de1a6 0xbd3c17c9 81 60 226304 2029304 29184 57
9.139703958 172.16.103.1:8554 172.16.104.1:44406 44 0xbd3de74e 0xbd3c1d71 81 60 226304 2037722 29184 57
9.154372544 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3decf6 0xbd3c1d71 81 60 226304 2046076 29184 57
9.368358714 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3df846 0xbd3c28c1 82 61 226304 2055219 29184 58
9.397607209 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3dfdee 0xbd3c2e69 82 61 226304 2069958 29184 58
9.409627713 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3e093e 0xbd3c3411 83 61 226304 2083198 29184 58
9.431766712 172.16.103.1:8554 172.16.104.1:44406 32 0xbd3e0ee6 0xbd3c39b9 83 61 226304 2096285 29184 59
